id,name,developer,area_sq_m,geometry,approval_no,authority,created_at,updated_at
169449d8-ca9d-4c65-a679-e5a00390cf69,Layout 247,Dummy Dev Pvt Ltd,75435,"POLYGON((80.036081 14.083361, 80.046081 14.083361, 80.046081 14.091361, 80.036081 14.091361, 80.036081 14.083361))",APP/2015/5712,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
91182cdf-32bd-4a40-aefc-bd23b2ee97c9,Layout 248,Dummy Dev Pvt Ltd,95748,"POLYGON((80.055041 14.031165, 80.065041 14.031165, 80.065041 14.039165, 80.055041 14.039165, 80.055041 14.031165))",APP/2023/4485,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9213657a-3767-4238-ae63-73eb882351a1,Layout 249,Dummy Dev Pvt Ltd,34184,"POLYGON((80.010473 14.044219, 80.020473 14.044219, 80.020473 14.052219, 80.010473 14.052219, 80.010473 14.044219))",APP/2020/7022,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d79f65a0-2759-4661-a483-1997c2546057,Layout 250,Dummy Dev Pvt Ltd,49643,"POLYGON((80.006489 14.023857, 80.016489 14.023857, 80.016489 14.031857, 80.006489 14.031857, 80.006489 14.023857))",APP/2021/1430,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f375de57-eaff-499d-a2df-fd752b9be8a7,Layout 251,Dummy Dev Pvt Ltd,55054,"POLYGON((80.055899 14.061783, 80.065899 14.061783, 80.065899 14.069783, 80.055899 14.069783, 80.055899 14.061783))",APP/2015/3955,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4858f4b8-2023-49a4-ab30-9fb9ce5b5bcf,Layout 252,Dummy Dev Pvt Ltd,64541,"POLYGON((80.022327 14.072241, 80.032327 14.072241, 80.032327 14.080241, 80.022327 14.080241, 80.022327 14.072241))",APP/2020/1100,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
63da2b20-0e46-4332-b8a9-fe5fe4f67d74,Layout 253,Dummy Dev Pvt Ltd,72531,"POLYGON((80.013141 14.010325, 80.023141 14.010325, 80.023141 14.018325, 80.013141 14.018325, 80.013141 14.010325))",APP/2016/3324,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f28bb4fe-c5eb-4e79-a63c-8f793d081d8c,Layout 254,Dummy Dev Pvt Ltd,32026,"POLYGON((80.069097 14.093181, 80.079097 14.093181, 80.079097 14.101181, 80.069097 14.101181, 80.069097 14.093181))",APP/2023/4524,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
35e61c55-4ec1-4e4e-9b9b-196b9b9804b9,Layout 255,Dummy Dev Pvt Ltd,40631,"POLYGON((80.032619 14.041365, 80.042619 14.041365, 80.042619 14.049365, 80.032619 14.049365, 80.032619 14.041365))",APP/2020/6105,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
67626246-dda9-4914-8a1c-80e6ed431616,Layout 256,Dummy Dev Pvt Ltd,94395,"POLYGON((80.06716 14.073684, 80.07716 14.073684, 80.07716 14.081684, 80.06716 14.081684, 80.06716 14.073684))",APP/2024/2391,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
00bed04f-0e26-4cfc-a9f7-2f40a733696c,Layout 257,Dummy Dev Pvt Ltd,26522,"POLYGON((80.083334 14.011558, 80.093334 14.011558, 80.093334 14.019558, 80.083334 14.019558, 80.083334 14.011558))",APP/2025/2336,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
347d1b2c-550a-4bda-9045-f7f3adff821e,Layout 258,Dummy Dev Pvt Ltd,83656,"POLYGON((80.02221 14.062194, 80.03221 14.062194, 80.03221 14.070194, 80.02221 14.070194, 80.02221 14.062194))",APP/2024/8242,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
39e4fe88-1737-4e47-954b-ae797a95f546,Layout 259,Dummy Dev Pvt Ltd,87154,"POLYGON((80.036418 14.017557, 80.046418 14.017557, 80.046418 14.025557, 80.036418 14.025557, 80.036418 14.017557))",APP/2016/6655,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a313af3b-32cb-47c4-8593-39db592cfe86,Layout 260,Dummy Dev Pvt Ltd,97743,"POLYGON((80.037991 14.024325, 80.047991 14.024325, 80.047991 14.032325, 80.037991 14.032325, 80.037991 14.024325))",APP/2022/9633,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
dd39128c-e1b9-4975-8105-8201dfb7dd7a,Layout 261,Dummy Dev Pvt Ltd,71807,"POLYGON((80.061713 14.000542, 80.071713 14.000542, 80.071713 14.008542, 80.061713 14.008542, 80.061713 14.000542))",APP/2024/1897,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b82539c7-3197-45a2-b248-a596249155ad,Layout 262,Dummy Dev Pvt Ltd,47686,"POLYGON((79.995769 14.026142, 80.005769 14.026142, 80.005769 14.034142, 79.995769 14.034142, 79.995769 14.026142))",APP/2017/5186,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e1aca7c4-a4cc-4bf8-a2cc-8986f19175a7,Layout 263,Dummy Dev Pvt Ltd,85193,"POLYGON((80.023945 14.007998, 80.033945 14.007998, 80.033945 14.015998, 80.023945 14.015998, 80.023945 14.007998))",APP/2021/3878,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8f1d3875-5424-4083-b540-2ea6fec97f7f,Layout 264,Dummy Dev Pvt Ltd,50161,"POLYGON((80.007919 14.049258, 80.017919 14.049258, 80.017919 14.057258, 80.007919 14.057258, 80.007919 14.049258))",APP/2023/6802,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1ad3c236-d96c-4c11-9d71-eba4d6700148,Layout 265,Dummy Dev Pvt Ltd,25544,"POLYGON((80.002208 14.082176, 80.012208 14.082176, 80.012208 14.090176, 80.002208 14.090176, 80.002208 14.082176))",APP/2021/1307,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7619b910-10f6-4f1c-a012-5d0b0ed09499,Layout 266,Dummy Dev Pvt Ltd,61033,"POLYGON((80.040975 14.003786, 80.050975 14.003786, 80.050975 14.011786, 80.040975 14.011786, 80.040975 14.003786))",APP/2024/8033,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a6597a76-1afe-4c18-a046-344a6fcea67b,Layout 267,Dummy Dev Pvt Ltd,74747,"POLYGON((80.05234 14.06695, 80.06234 14.06695, 80.06234 14.07495, 80.05234 14.07495, 80.05234 14.06695))",APP/2019/2887,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6aea5d20-2d21-48bc-a582-9708f0d5d39e,Layout 268,Dummy Dev Pvt Ltd,42527,"POLYGON((80.035503 14.09262, 80.045503 14.09262, 80.045503 14.10062, 80.035503 14.10062, 80.035503 14.09262))",APP/2024/8538,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a3feecde-244d-41e8-b1ca-ac7d3bb4d8fd,Layout 269,Dummy Dev Pvt Ltd,31551,"POLYGON((80.078203 14.087977, 80.088203 14.087977, 80.088203 14.095977, 80.078203 14.095977, 80.078203 14.087977))",APP/2021/2734,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c63eea57-0b77-4c11-a41d-43e177f74041,Layout 270,Dummy Dev Pvt Ltd,88676,"POLYGON((80.019332 14.054887, 80.029332 14.054887, 80.029332 14.062887, 80.019332 14.062887, 80.019332 14.054887))",APP/2016/7484,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2e1699d0-4500-44d3-802b-161d142d4b11,Layout 271,Dummy Dev Pvt Ltd,49041,"POLYGON((80.082052 14.07058, 80.092052 14.07058, 80.092052 14.07858, 80.082052 14.07858, 80.082052 14.07058))",APP/2020/3754,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c377dbe3-1853-4594-9240-b00f5d227f68,Layout 272,Dummy Dev Pvt Ltd,89547,"POLYGON((80.002638 14.059322, 80.012638 14.059322, 80.012638 14.067322, 80.002638 14.067322, 80.002638 14.059322))",APP/2023/4176,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
31cf2aa6-6851-4362-b9fb-e9cf0a0975a9,Layout 273,Dummy Dev Pvt Ltd,39358,"POLYGON((80.085592 14.030938, 80.095592 14.030938, 80.095592 14.038938, 80.085592 14.038938, 80.085592 14.030938))",APP/2018/2684,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
fd83f8ed-14f0-496b-acac-29a0349e7f3e,Layout 274,Dummy Dev Pvt Ltd,98957,"POLYGON((80.009644 14.015727, 80.019644 14.015727, 80.019644 14.023727, 80.009644 14.023727, 80.009644 14.015727))",APP/2017/2234,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0077191e-2f60-4ee2-a747-920eab4eceaa,Layout 275,Dummy Dev Pvt Ltd,84764,"POLYGON((80.012715 14.073285, 80.022715 14.073285, 80.022715 14.081285, 80.012715 14.081285, 80.012715 14.073285))",APP/2022/8354,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
686d5c7a-1583-4d7c-bf4d-d7fb270ce205,Layout 276,Dummy Dev Pvt Ltd,62363,"POLYGON((80.063113 14.084205, 80.073113 14.084205, 80.073113 14.092205, 80.063113 14.092205, 80.063113 14.084205))",APP/2025/6179,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1eb42605-98e3-41f2-99a1-4e06fc9bdc3e,Layout 277,Dummy Dev Pvt Ltd,77961,"POLYGON((80.010096 14.002829, 80.020096 14.002829, 80.020096 14.010829, 80.010096 14.010829, 80.010096 14.002829))",APP/2025/5961,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
778ca10b-c716-498a-89b4-507e33bcf847,Layout 278,Dummy Dev Pvt Ltd,66129,"POLYGON((80.074633 14.055142, 80.084633 14.055142, 80.084633 14.063142, 80.074633 14.063142, 80.074633 14.055142))",APP/2023/2215,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9f0985d0-f880-4263-8966-88859e273da9,Layout 279,Dummy Dev Pvt Ltd,27456,"POLYGON((80.026041 14.041191, 80.036041 14.041191, 80.036041 14.049191, 80.026041 14.049191, 80.026041 14.041191))",APP/2020/5703,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
bff2d5c1-3461-43bd-a244-f859d76e556a,Layout 280,Dummy Dev Pvt Ltd,31835,"POLYGON((80.002673 14.082425, 80.012673 14.082425, 80.012673 14.090425, 80.002673 14.090425, 80.002673 14.082425))",APP/2024/9307,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
53b185c2-84a1-46fb-9768-369eb61335f7,Layout 281,Dummy Dev Pvt Ltd,25376,"POLYGON((80.033448 14.054033, 80.043448 14.054033, 80.043448 14.062033, 80.033448 14.062033, 80.033448 14.054033))",APP/2022/4084,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ef81253b-cedd-442e-98b0-6be0b58b2eb5,Layout 282,Dummy Dev Pvt Ltd,39773,"POLYGON((80.027153 14.043563, 80.037153 14.043563, 80.037153 14.051563, 80.027153 14.051563, 80.027153 14.043563))",APP/2015/8381,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
02062278-2e05-41c0-a405-2c6893ffd533,Layout 283,Dummy Dev Pvt Ltd,65015,"POLYGON((80.00535 14.085913, 80.01535 14.085913, 80.01535 14.093913, 80.00535 14.093913, 80.00535 14.085913))",APP/2016/9266,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
de8f4898-672f-43c6-8e37-ea4de057b846,Layout 284,Dummy Dev Pvt Ltd,77377,"POLYGON((80.059613 13.999914, 80.069613 13.999914, 80.069613 14.007914, 80.059613 14.007914, 80.059613 13.999914))",APP/2022/9586,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7ae9235f-a142-4620-871e-a9776e27a789,Layout 285,Dummy Dev Pvt Ltd,68870,"POLYGON((80.047275 14.011875, 80.057275 14.011875, 80.057275 14.019875, 80.047275 14.019875, 80.047275 14.011875))",APP/2019/7347,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1ff53c9d-b766-47b6-96a1-10a0cf2cf022,Layout 286,Dummy Dev Pvt Ltd,98366,"POLYGON((80.035877 14.029837, 80.045877 14.029837, 80.045877 14.037837, 80.035877 14.037837, 80.035877 14.029837))",APP/2015/6482,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
3690e7d4-6a40-4865-ad14-523e6f6a252f,Layout 287,Dummy Dev Pvt Ltd,70667,"POLYGON((80.001591 14.005451, 80.011591 14.005451, 80.011591 14.013451, 80.001591 14.013451, 80.001591 14.005451))",APP/2019/5128,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
88e0c130-64ff-4c53-8ccc-8acd7485d887,Layout 288,Dummy Dev Pvt Ltd,98997,"POLYGON((80.067373 14.061656, 80.077373 14.061656, 80.077373 14.069656, 80.067373 14.069656, 80.067373 14.061656))",APP/2017/6461,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5434d7b4-ec98-4df1-aa3c-96e06f100336,Layout 289,Dummy Dev Pvt Ltd,65851,"POLYGON((80.00315 14.062361, 80.01315 14.062361, 80.01315 14.070361, 80.00315 14.070361, 80.00315 14.062361))",APP/2019/7421,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6c194ebc-86aa-4c03-94e0-e4b1894a822d,Layout 290,Dummy Dev Pvt Ltd,31104,"POLYGON((80.007895 14.066883, 80.017895 14.066883, 80.017895 14.074883, 80.007895 14.074883, 80.007895 14.066883))",APP/2019/7171,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
231a5876-e5f5-4eed-a6d4-16d0a435c54a,Layout 291,Dummy Dev Pvt Ltd,36750,"POLYGON((80.059349 14.028848, 80.069349 14.028848, 80.069349 14.036848, 80.059349 14.036848, 80.059349 14.028848))",APP/2025/9624,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
69d98835-a25b-4f51-942b-a61fb6c5e1e5,Layout 292,Dummy Dev Pvt Ltd,86648,"POLYGON((80.004345 14.063046, 80.014345 14.063046, 80.014345 14.071046, 80.004345 14.071046, 80.004345 14.063046))",APP/2020/1298,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8bf12814-f328-4b85-8bd9-bb025f0543fe,Layout 293,Dummy Dev Pvt Ltd,48074,"POLYGON((80.03126 14.014026, 80.04126 14.014026, 80.04126 14.022026, 80.03126 14.022026, 80.03126 14.014026))",APP/2020/8967,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
3d4b4bfa-d8dd-48b8-983c-00ef500f7ea5,Layout 294,Dummy Dev Pvt Ltd,40308,"POLYGON((80.014201 14.095998, 80.024201 14.095998, 80.024201 14.103998, 80.014201 14.103998, 80.014201 14.095998))",APP/2016/5846,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e1e792c1-d9e6-46b9-bf57-d5f9b1b5af4a,Layout 295,Dummy Dev Pvt Ltd,90748,"POLYGON((80.079443 14.006114, 80.089443 14.006114, 80.089443 14.014114, 80.079443 14.014114, 80.079443 14.006114))",APP/2023/1618,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a7488bd6-91b1-468f-84ac-f1720e11a7d1,Layout 296,Dummy Dev Pvt Ltd,37176,"POLYGON((80.061193 14.083639, 80.071193 14.083639, 80.071193 14.091639, 80.061193 14.091639, 80.061193 14.083639))",APP/2024/7172,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a011e984-f4c9-45f3-af6f-b06e14c92ba5,Layout 297,Dummy Dev Pvt Ltd,41697,"POLYGON((80.010425 14.014085, 80.020425 14.014085, 80.020425 14.022085, 80.010425 14.022085, 80.010425 14.014085))",APP/2022/1715,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b242e079-1448-41ad-8ac5-644780416da5,Layout 298,Dummy Dev Pvt Ltd,51133,"POLYGON((80.036086 14.063636, 80.046086 14.063636, 80.046086 14.071636, 80.036086 14.071636, 80.036086 14.063636))",APP/2022/5668,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c4219c5f-4b12-482f-9382-d27bb0cb05a0,Layout 299,Dummy Dev Pvt Ltd,50671,"POLYGON((80.070239 14.07438, 80.080239 14.07438, 80.080239 14.08238, 80.070239 14.08238, 80.070239 14.07438))",APP/2023/4918,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7400c84a-acc7-499c-8619-d955894b56de,Layout 300,Dummy Dev Pvt Ltd,81474,"POLYGON((80.025947 14.076862, 80.035947 14.076862, 80.035947 14.084862, 80.025947 14.084862, 80.025947 14.076862))",APP/2018/7026,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b48dd97d-7fc2-43a7-9e19-c35278f9cfd2,Layout 301,Dummy Dev Pvt Ltd,77749,"POLYGON((80.062831 14.053042, 80.072831 14.053042, 80.072831 14.061042, 80.062831 14.061042, 80.062831 14.053042))",APP/2022/5616,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e5daa7ea-b416-460c-9dab-c094e4082c7f,Layout 302,Dummy Dev Pvt Ltd,74874,"POLYGON((80.072812 14.046291, 80.082812 14.046291, 80.082812 14.054291, 80.072812 14.054291, 80.072812 14.046291))",APP/2017/4271,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1b6f2579-e1c5-4b72-b474-9a787a6853be,Layout 303,Dummy Dev Pvt Ltd,52768,"POLYGON((80.075126 14.00984, 80.085126 14.00984, 80.085126 14.01784, 80.075126 14.01784, 80.075126 14.00984))",APP/2015/8873,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ef35ed5e-fe11-4d50-bd9d-94b2f02a8110,Layout 304,Dummy Dev Pvt Ltd,33446,"POLYGON((80.082412 14.051454, 80.092412 14.051454, 80.092412 14.059454, 80.082412 14.059454, 80.082412 14.051454))",APP/2023/3042,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
06f296e1-fd30-4998-b179-0abc2a3474fb,Layout 305,Dummy Dev Pvt Ltd,55755,"POLYGON((80.023506 14.072312, 80.033506 14.072312, 80.033506 14.080312, 80.023506 14.080312, 80.023506 14.072312))",APP/2022/9410,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ec696d63-c260-4688-ba72-4b239104f644,Layout 306,Dummy Dev Pvt Ltd,49102,"POLYGON((80.009735 14.039747, 80.019735 14.039747, 80.019735 14.047747, 80.009735 14.047747, 80.009735 14.039747))",APP/2022/6727,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e4dc6cde-ee7c-4e19-b9f4-f41d15208832,Layout 307,Dummy Dev Pvt Ltd,71964,"POLYGON((80.088047 14.03749, 80.098047 14.03749, 80.098047 14.04549, 80.088047 14.04549, 80.088047 14.03749))",APP/2023/7126,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d00bcfcd-be40-4cd4-9387-7dd753fe2698,Layout 308,Dummy Dev Pvt Ltd,69140,"POLYGON((80.018578 14.095453, 80.028578 14.095453, 80.028578 14.103453, 80.018578 14.103453, 80.018578 14.095453))",APP/2018/1461,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
fb2533dc-2435-462b-9c3d-7e13ce31d9b6,Layout 309,Dummy Dev Pvt Ltd,63947,"POLYGON((80.026868 14.005908, 80.036868 14.005908, 80.036868 14.013908, 80.026868 14.013908, 80.026868 14.005908))",APP/2017/3254,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e3efccb1-1544-489b-8e74-b7dfdf5c2aca,Layout 310,Dummy Dev Pvt Ltd,81925,"POLYGON((79.99883 14.08774, 80.00883 14.08774, 80.00883 14.09574, 79.99883 14.09574, 79.99883 14.08774))",APP/2017/8685,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
50d9e9c7-bac1-4cdf-85e2-0c70c5933316,Layout 311,Dummy Dev Pvt Ltd,30384,"POLYGON((80.03986 13.996525, 80.04986 13.996525, 80.04986 14.004525, 80.03986 14.004525, 80.03986 13.996525))",APP/2015/5193,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
94702c1f-cf0d-4913-8a9a-ca4ae75bf663,Layout 312,Dummy Dev Pvt Ltd,99807,"POLYGON((80.016565 14.010952, 80.026565 14.010952, 80.026565 14.018952, 80.016565 14.018952, 80.016565 14.010952))",APP/2023/7934,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c74ee1f3-6bc9-49cd-af72-ab0b0bffbcb7,Layout 313,Dummy Dev Pvt Ltd,59472,"POLYGON((80.006119 14.02481, 80.016119 14.02481, 80.016119 14.03281, 80.006119 14.03281, 80.006119 14.02481))",APP/2016/1782,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ff017e07-e5ba-4487-bb92-c3a4057d3af9,Layout 314,Dummy Dev Pvt Ltd,79914,"POLYGON((80.018844 14.059895, 80.028844 14.059895, 80.028844 14.067895, 80.018844 14.067895, 80.018844 14.059895))",APP/2016/2816,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e2931aff-74ef-40e1-a57a-9d21d33f4c0a,Layout 315,Dummy Dev Pvt Ltd,90261,"POLYGON((80.078669 14.045983, 80.088669 14.045983, 80.088669 14.053983, 80.078669 14.053983, 80.078669 14.045983))",APP/2015/9443,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
415a6cd0-0455-4403-9b64-0f1dcae6948c,Layout 316,Dummy Dev Pvt Ltd,58177,"POLYGON((80.052505 14.067854, 80.062505 14.067854, 80.062505 14.075854, 80.052505 14.075854, 80.052505 14.067854))",APP/2021/1025,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a2734bdc-a7b9-44f5-bc70-f3f314f81ff7,Layout 317,Dummy Dev Pvt Ltd,74600,"POLYGON((80.056481 14.020056, 80.066481 14.020056, 80.066481 14.028056, 80.056481 14.028056, 80.056481 14.020056))",APP/2017/2402,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8bd1952b-65f1-4693-a52a-402f1a629270,Layout 318,Dummy Dev Pvt Ltd,88951,"POLYGON((80.047348 14.03206, 80.057348 14.03206, 80.057348 14.04006, 80.047348 14.04006, 80.047348 14.03206))",APP/2023/9312,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c4610a30-da17-48d6-a3e1-962f7aa18a57,Layout 319,Dummy Dev Pvt Ltd,22665,"POLYGON((80.073641 14.046762, 80.083641 14.046762, 80.083641 14.054762, 80.073641 14.054762, 80.073641 14.046762))",APP/2021/8702,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
eb9ac52e-0e41-4fe2-8e22-628d92004535,Layout 320,Dummy Dev Pvt Ltd,68929,"POLYGON((79.999353 14.034688, 80.009353 14.034688, 80.009353 14.042688, 79.999353 14.042688, 79.999353 14.034688))",APP/2019/1266,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d04af7ed-aab2-48de-86ad-0b7a40877329,Layout 321,Dummy Dev Pvt Ltd,51604,"POLYGON((80.030709 14.002756, 80.040709 14.002756, 80.040709 14.010756, 80.030709 14.010756, 80.030709 14.002756))",APP/2025/2698,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
28daea29-57c3-43ae-8844-08b3d16e4baf,Layout 322,Dummy Dev Pvt Ltd,63583,"POLYGON((80.07215 14.069519, 80.08215 14.069519, 80.08215 14.077519, 80.07215 14.077519, 80.07215 14.069519))",APP/2017/1726,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f18bfc84-67a8-4d03-b150-f60bbb5f4de2,Layout 323,Dummy Dev Pvt Ltd,42949,"POLYGON((80.03023 14.029855, 80.04023 14.029855, 80.04023 14.037855, 80.03023 14.037855, 80.03023 14.029855))",APP/2025/8612,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5a2e69be-ca65-426d-877d-94e49952b16a,Layout 324,Dummy Dev Pvt Ltd,43891,"POLYGON((80.093082 14.043853, 80.103082 14.043853, 80.103082 14.051853, 80.093082 14.051853, 80.093082 14.043853))",APP/2017/2033,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0a32d13e-b71a-42da-96d3-ec9015ffc66b,Layout 325,Dummy Dev Pvt Ltd,24847,"POLYGON((80.066605 14.090361, 80.076605 14.090361, 80.076605 14.098361, 80.066605 14.098361, 80.066605 14.090361))",APP/2019/4302,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c516c14b-7bd9-48eb-930d-00ed523e0256,Layout 326,Dummy Dev Pvt Ltd,25492,"POLYGON((79.999381 14.015947, 80.009381 14.015947, 80.009381 14.023947, 79.999381 14.023947, 79.999381 14.015947))",APP/2020/6080,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4dc128d3-6a25-4826-98bb-203acfc3a0d7,Layout 327,Dummy Dev Pvt Ltd,91176,"POLYGON((80.046538 14.094912, 80.056538 14.094912, 80.056538 14.102912, 80.046538 14.102912, 80.046538 14.094912))",APP/2022/5150,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d55fa9a4-6c49-4e9b-b1c6-d1d6d19958bd,Layout 328,Dummy Dev Pvt Ltd,57501,"POLYGON((79.998662 14.06069, 80.008662 14.06069, 80.008662 14.06869, 79.998662 14.06869, 79.998662 14.06069))",APP/2020/1783,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
95090013-823a-48bc-a54a-f07e482b4552,Layout 329,Dummy Dev Pvt Ltd,36315,"POLYGON((80.08158 14.029192, 80.09158 14.029192, 80.09158 14.037192, 80.08158 14.037192, 80.08158 14.029192))",APP/2020/8159,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9a021139-9fbd-428a-860f-2392c0992fe8,Layout 330,Dummy Dev Pvt Ltd,70678,"POLYGON((80.083949 14.070331, 80.093949 14.070331, 80.093949 14.078331, 80.083949 14.078331, 80.083949 14.070331))",APP/2020/4060,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2d7db2b9-05b8-45ea-b6d1-79a363f9ec17,Layout 331,Dummy Dev Pvt Ltd,88062,"POLYGON((80.04462 14.045752, 80.05462 14.045752, 80.05462 14.053752, 80.04462 14.053752, 80.04462 14.045752))",APP/2019/2353,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c7df30af-b8d1-47ee-a028-06b0192be7a6,Layout 332,Dummy Dev Pvt Ltd,98964,"POLYGON((80.067708 14.003893, 80.077708 14.003893, 80.077708 14.011893, 80.067708 14.011893, 80.067708 14.003893))",APP/2017/9937,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a924500e-0836-4266-8d8a-9b7b6291be71,Layout 333,Dummy Dev Pvt Ltd,62981,"POLYGON((80.024377 14.00626, 80.034377 14.00626, 80.034377 14.01426, 80.024377 14.01426, 80.024377 14.00626))",APP/2025/5843,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
cd60079c-cca1-44a3-8bd6-513af9b2696d,Layout 334,Dummy Dev Pvt Ltd,75851,"POLYGON((80.02565 14.056262, 80.03565 14.056262, 80.03565 14.064262, 80.02565 14.064262, 80.02565 14.056262))",APP/2017/8272,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
