id,survey_no,village_code,mandal_code,district_code,village_name,mandal_name,district_name,centroid,geometry,layout_id,status,area_sq_m,created_at,updated_at
0e2ca34d-8fc8-4a42-8ded-25e5514c3479,178/4A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.01084,14.063262","POLYGON((80.01009 14.062762, 80.01159 14.062762, 80.01159 14.063762, 80.01009 14.063762, 80.01009 14.062762))",2e98dc38-6984-4b15-8d5a-e600e0679fc7,Approved,138,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c97db578-f6c7-4214-98a2-7112bb534541,83/3A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.069479,14.067527","POLYGON((80.068729 14.067027, 80.070229 14.067027, 80.070229 14.068027, 80.068729 14.068027, 80.068729 14.067027))",f9c71935-01eb-4d6c-8278-20f99a6ccbc3,Approved,431,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
031572b0-4d09-485d-ad31-42969d1b3b9c,232/7A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.029411,14.096328","POLYGON((80.028661 14.095828, 80.030161 14.095828, 80.030161 14.096828, 80.028661 14.096828, 80.028661 14.095828))",85a8d00b-b346-4049-a0f2-1e07c2c6626e,Pending,1090,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8eb9fc0b-3871-4420-84d9-a457f9e5f5da,162/10A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.031062,14.013434","POLYGON((80.030312 14.012934, 80.031812 14.012934, 80.031812 14.013934, 80.030312 14.013934, 80.030312 14.012934))",222376cb-c9a1-4aeb-8daf-1a3652d9927a,Pending,176,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
44e6ba53-b489-4d3a-ae57-6cc3ce01e4bd,52/2A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.010366,14.017688","POLYGON((80.009616 14.017188, 80.011116 14.017188, 80.011116 14.018188, 80.009616 14.018188, 80.009616 14.017188))",d69a8c4f-312e-4084-820a-c1a875469a3c,Unauthorized,634,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b3087489-3085-4664-95dc-3180991520e8,199/1A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.053341,14.051707","POLYGON((80.052591 14.051207, 80.054091 14.051207, 80.054091 14.052207, 80.052591 14.052207, 80.052591 14.051207))",33213f47-e3c6-4e09-a67b-7286e5d36362,Unauthorized,150,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
78cb5178-f076-497b-8147-b493bf3fb383,203/8A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.010835,14.058881","POLYGON((80.010085 14.058381, 80.011585 14.058381, 80.011585 14.059381, 80.010085 14.059381, 80.010085 14.058381))",e990eb5a-f139-4fc8-8980-2606718757fb,Pending,381,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8f05db1b-c134-4eab-8e3a-a498295846d3,296/10A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.019588,14.007913","POLYGON((80.018838 14.007413, 80.020338 14.007413, 80.020338 14.008413, 80.018838 14.008413, 80.018838 14.007413))",9b4e947a-80be-425b-b4b9-5f9112b1166b,Pending,1029,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ed33421d-e79e-4af1-a654-6f68c3154cb3,140/8A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.093073,14.089727","POLYGON((80.092323 14.089227, 80.093823 14.089227, 80.093823 14.090227, 80.092323 14.090227, 80.092323 14.089227))",e2a61bee-a4bd-4527-bf37-ae9c3d69771c,Unauthorized,956,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d19d4866-4fdc-41af-90a7-00e68d55cd32,218/2A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.079253,14.085274","POLYGON((80.078503 14.084774, 80.080003 14.084774, 80.080003 14.085774, 80.078503 14.085774, 80.078503 14.084774))",8ac870ed-be6b-4361-957c-9ae7a4a0eae2,Unauthorized,347,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
11498203-cf32-485b-a65b-9e1f6ae3302a,271/5A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.091952,14.005347","POLYGON((80.091202 14.004847, 80.092702 14.004847, 80.092702 14.005847, 80.091202 14.005847, 80.091202 14.004847))",5c7b05cd-3275-4b26-9c2f-5790ab9d82a3,Unauthorized,1100,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
01990642-f79d-4481-8752-eb957a953c5e,198/9A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.034215,14.043008","POLYGON((80.033465 14.042508, 80.034965 14.042508, 80.034965 14.043508, 80.033465 14.043508, 80.033465 14.042508))",bfb36a38-b167-4939-b6f9-afb0b152583d,Pending,837,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
841544e3-447e-4e98-84dd-a75f90fe5994,189/5A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.09737,14.063556","POLYGON((80.09662 14.063056, 80.09812 14.063056, 80.09812 14.064056, 80.09662 14.064056, 80.09662 14.063056))",ec95070d-1ee1-4bf3-8505-932302eeba59,Unauthorized,478,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
192742c1-1d67-44cf-95a9-6be77fe16e72,286/4A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.030976,14.012341","POLYGON((80.030226 14.011841, 80.031726 14.011841, 80.031726 14.012841, 80.030226 14.012841, 80.030226 14.011841))",c7b454f8-2228-4a0c-a54e-3838b1c8461d,Pending,638,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
17c42c02-50df-4981-829a-1f77eaf4d216,138/1A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.036203,14.075242","POLYGON((80.035453 14.074742, 80.036953 14.074742, 80.036953 14.075742, 80.035453 14.075742, 80.035453 14.074742))",a371f275-cda9-4a7a-942c-83a76aed1148,Unauthorized,999,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f1bc7b40-d58e-4146-8c87-686cd8b3cfd6,147/8A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.025446,14.065282","POLYGON((80.024696 14.064782, 80.026196 14.064782, 80.026196 14.065782, 80.024696 14.065782, 80.024696 14.064782))",49e46adb-ec0e-4583-8d94-296e56494881,Unauthorized,418,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
05b6f26b-bdb9-4734-84ca-692d35a43dc8,40/2A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.086987,14.084551","POLYGON((80.086237 14.084051, 80.087737 14.084051, 80.087737 14.085051, 80.086237 14.085051, 80.086237 14.084051))",5135b7d8-5932-47ad-8a23-8129da400f16,Approved,435,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
04b6f0a5-e494-4775-a2af-9e4ce8bfb2a0,147/9A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.093465,14.098473","POLYGON((80.092715 14.097973, 80.094215 14.097973, 80.094215 14.098973, 80.092715 14.098973, 80.092715 14.097973))",bd8d490d-1019-4a2b-9968-1bcdf2515832,Unauthorized,1126,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
724bad1a-3adf-4dbe-bb82-949dee07d12a,44/8A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.068217,14.062079","POLYGON((80.067467 14.061579, 80.068967 14.061579, 80.068967 14.062579, 80.067467 14.062579, 80.067467 14.061579))",7bba5c63-291e-4cf9-a082-2eee27d58104,Pending,542,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e6ae5242-5cb3-47b3-b17e-79183601f3da,86/8A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.02429,14.029347","POLYGON((80.02354 14.028847, 80.02504 14.028847, 80.02504 14.029847, 80.02354 14.029847, 80.02354 14.028847))",e1c86988-32e8-4718-a301-ed7055992df7,Approved,512,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
59da0533-7668-4d08-8a78-880b47d6e196,195/3A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.086761,14.055509","POLYGON((80.086011 14.055009, 80.087511 14.055009, 80.087511 14.056009, 80.086011 14.056009, 80.086011 14.055009))",d2c1f936-401a-4e6c-b89f-2b5f82905397,Approved,1092,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0c3c911c-e229-4241-a934-08f3c4fad7b1,278/1A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.035363,14.001262","POLYGON((80.034613 14.000762, 80.036113 14.000762, 80.036113 14.001762, 80.034613 14.001762, 80.034613 14.000762))",3f16113b-28c4-4d3d-8957-e8db1ee2effd,Approved,912,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7360f763-60ae-4152-971c-d71c43f5a49d,131/6A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.096232,14.08267","POLYGON((80.095482 14.08217, 80.096982 14.08217, 80.096982 14.08317, 80.095482 14.08317, 80.095482 14.08217))",4c1f4637-2e90-4e3b-9193-574958252d51,Unauthorized,518,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
707648a7-fe14-4195-9df3-7ccbc6fb5148,118/6A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.00332,14.060888","POLYGON((80.00257 14.060388, 80.00407 14.060388, 80.00407 14.061388, 80.00257 14.061388, 80.00257 14.060388))",e29d5aa1-120d-4925-aaeb-5484f444238a,Unauthorized,1150,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
62062091-eab7-494c-a424-5f31efb9eca1,118/6A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.082974,14.026677","POLYGON((80.082224 14.026177, 80.083724 14.026177, 80.083724 14.027177, 80.082224 14.027177, 80.082224 14.026177))",2e8b6ef7-2e9c-40a3-b811-12b4ac2b7854,Approved,745,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
93d577d9-2df0-479a-8a20-1c38ba717dcc,54/9A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.001182,14.085784","POLYGON((80.000432 14.085284, 80.001932 14.085284, 80.001932 14.086284, 80.000432 14.086284, 80.000432 14.085284))",aa5808d5-9cb8-4405-b8a1-41eb85bd3a51,Unauthorized,931,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
447abdeb-20e6-47db-be7c-6bcc9b659b0e,264/2A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.044054,14.050516","POLYGON((80.043304 14.050016, 80.044804 14.050016, 80.044804 14.051016, 80.043304 14.051016, 80.043304 14.050016))",e772334b-c5f7-483f-b3a2-a1773d80967c,Pending,827,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5d0a5859-9592-4919-8495-6bb02913753d,131/6A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.09889,14.027885","POLYGON((80.09814 14.027385, 80.09964 14.027385, 80.09964 14.028385, 80.09814 14.028385, 80.09814 14.027385))",6aea5d20-2d21-48bc-a582-9708f0d5d39e,Pending,995,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
66c0bf16-5e7f-46bb-aba3-d7d1a152a80c,274/6A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.005349,14.053174","POLYGON((80.004599 14.052674, 80.006099 14.052674, 80.006099 14.053674, 80.004599 14.053674, 80.004599 14.052674))",fcbbb86f-5dab-4127-9941-d2b97f4c8bdc,Approved,1093,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
fe3a40c0-772c-42d2-8a59-e0ca4fdf24e5,283/2A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.060277,14.021744","POLYGON((80.059527 14.021244, 80.061027 14.021244, 80.061027 14.022244, 80.059527 14.022244, 80.059527 14.021244))",bebdb596-7e88-49b3-b234-cd4a349a2327,Unauthorized,776,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
799ef056-3a8a-4485-8de6-4442d04ff866,76/9A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.024092,14.059576","POLYGON((80.023342 14.059076, 80.024842 14.059076, 80.024842 14.060076, 80.023342 14.060076, 80.023342 14.059076))",2ffc342e-6be8-4764-a2ed-7331224c1d14,Unauthorized,1169,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b50ef8e3-ad9f-479e-923b-0a53af12ae3a,198/10A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.066107,14.087413","POLYGON((80.065357 14.086913, 80.066857 14.086913, 80.066857 14.087913, 80.065357 14.087913, 80.065357 14.086913))",726177ef-0ac1-469e-91fd-0ff0e2af556b,Unauthorized,991,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
3c76ca2c-b853-4cfe-ae06-11f6add76833,80/10A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.098817,14.052769","POLYGON((80.098067 14.052269, 80.099567 14.052269, 80.099567 14.053269, 80.098067 14.053269, 80.098067 14.052269))",b71f6cf8-45df-4ba6-a774-dab35bccf59b,Pending,764,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b3ad27be-9b69-4aff-9ac6-83487d223378,246/2A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.048124,14.070308","POLYGON((80.047374 14.069808, 80.048874 14.069808, 80.048874 14.070808, 80.047374 14.070808, 80.047374 14.069808))",53b185c2-84a1-46fb-9768-369eb61335f7,Pending,401,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c700f770-d9d0-4f6b-b222-dbc44c4f51aa,46/10A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.025379,14.023255","POLYGON((80.024629 14.022755, 80.026129 14.022755, 80.026129 14.023755, 80.024629 14.023755, 80.024629 14.022755))",5c482f5e-f347-4d59-a547-0433eb0db02a,Unauthorized,900,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d2b17c66-c825-4555-944d-59656a262137,68/4A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.071047,14.017503","POLYGON((80.070297 14.017003, 80.071797 14.017003, 80.071797 14.018003, 80.070297 14.018003, 80.070297 14.017003))",21478d69-cfd2-4c90-9c8f-8487495e3c31,Unauthorized,583,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6a2239fe-85ff-4091-85e5-9cf676df0a1c,121/4A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.059239,14.016273","POLYGON((80.058489 14.015773, 80.059989 14.015773, 80.059989 14.016773, 80.058489 14.016773, 80.058489 14.015773))",726177ef-0ac1-469e-91fd-0ff0e2af556b,Approved,429,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
542a0696-e677-4593-b025-fff744d34cb4,282/8A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.097579,14.098533","POLYGON((80.096829 14.098033, 80.098329 14.098033, 80.098329 14.099033, 80.096829 14.099033, 80.096829 14.098033))",52eef2e6-e09a-426b-b980-9343f8ffa329,Pending,441,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f6ef6979-11cd-4173-bb75-f4db48bdd620,89/9A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.09437,14.056658","POLYGON((80.09362 14.056158, 80.09512 14.056158, 80.09512 14.057158, 80.09362 14.057158, 80.09362 14.056158))",352d33a6-33cb-42ed-9c37-6b7b6411e531,Unauthorized,221,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
89f8c424-f93b-4088-b9d3-4b6225a369e3,109/3A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.071169,14.055705","POLYGON((80.070419 14.055205, 80.071919 14.055205, 80.071919 14.056205, 80.070419 14.056205, 80.070419 14.055205))",a55260d1-c6e6-468b-9898-44da9ed5b1ba,Approved,211,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
47689bcc-d43f-49f9-95b3-7afbfe4ae3f2,118/3A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.081621,14.00149","POLYGON((80.080871 14.00099, 80.082371 14.00099, 80.082371 14.00199, 80.080871 14.00199, 80.080871 14.00099))",41e9e4f3-ca55-488e-803e-128b85c95020,Approved,153,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e8cecbd2-7f92-4d63-a50b-326db0e67122,237/7A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.006303,14.052202","POLYGON((80.005553 14.051702, 80.007053 14.051702, 80.007053 14.052702, 80.005553 14.052702, 80.005553 14.051702))",0cbeae87-a4e6-4bcf-9448-5a508f09a593,Approved,212,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8b539516-008c-4a5f-88e2-ad159e7201b2,286/8A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.091004,14.050792","POLYGON((80.090254 14.050292, 80.091754 14.050292, 80.091754 14.051292, 80.090254 14.051292, 80.090254 14.050292))",1f2d3551-09ad-4e73-bb54-029360a25ca3,Pending,369,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a633027e-43c3-4668-896b-01a0153c6fc6,152/4A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.00112,14.008361","POLYGON((80.00037 14.007861, 80.00187 14.007861, 80.00187 14.008861, 80.00037 14.008861, 80.00037 14.007861))",d69a8c4f-312e-4084-820a-c1a875469a3c,Pending,310,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
dc6f379c-e52e-41f3-b464-f927605e5788,121/9A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.028876,14.091727","POLYGON((80.028126 14.091227, 80.029626 14.091227, 80.029626 14.092227, 80.028126 14.092227, 80.028126 14.091227))",a011e984-f4c9-45f3-af6f-b06e14c92ba5,Pending,619,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0387ca98-c7ea-42a9-8669-832f69cc2a3b,262/1A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.064115,14.008505","POLYGON((80.063365 14.008005, 80.064865 14.008005, 80.064865 14.009005, 80.063365 14.009005, 80.063365 14.008005))",1c931eed-cb6f-4733-8301-ce55dbe78d1c,Pending,685,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6cbb6d50-abad-478d-8c5a-6ad2688d1f54,282/3A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.042114,14.075108","POLYGON((80.041364 14.074608, 80.042864 14.074608, 80.042864 14.075608, 80.041364 14.075608, 80.041364 14.074608))",76e2cd5c-2eb3-40f5-be6b-e24d75696b9a,Pending,753,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2122d692-1a78-41d9-80ce-62988db029ce,162/2A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.040867,14.098244","POLYGON((80.040117 14.097744, 80.041617 14.097744, 80.041617 14.098744, 80.040117 14.098744, 80.040117 14.097744))",70464a0d-7bb5-4e0c-aeaf-db029ff7afa1,Approved,526,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
38df1e1b-201e-45cd-8276-9c7ea19fa20e,235/7A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.073334,14.099459","POLYGON((80.072584 14.098959, 80.074084 14.098959, 80.074084 14.099959, 80.072584 14.099959, 80.072584 14.098959))",51f94d34-69d2-4e4b-8a1b-4b7bea27d65f,Approved,127,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8419088c-2c42-4eb5-8612-e0e8616b726a,169/10A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.037006,14.081558","POLYGON((80.036256 14.081058, 80.037756 14.081058, 80.037756 14.082058, 80.036256 14.082058, 80.036256 14.081058))",0cbeae87-a4e6-4bcf-9448-5a508f09a593,Pending,272,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9dc641a2-7083-4d92-a25a-18524855cc61,24/7A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.033141,14.090294","POLYGON((80.032391 14.089794, 80.033891 14.089794, 80.033891 14.090794, 80.032391 14.090794, 80.032391 14.089794))",aa75f8c5-61ea-4b15-9e50-e1ea6bdd34bd,Unauthorized,918,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e74e415b-8072-4a68-95f7-796180527f83,7/7A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.042208,14.009203","POLYGON((80.041458 14.008703, 80.042958 14.008703, 80.042958 14.009703, 80.041458 14.009703, 80.041458 14.008703))",637fa977-a6d5-476b-aeee-62310c378c54,Pending,732,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f016c1b4-0214-4610-b2a0-06e28db310f8,116/5A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.08675,14.070896","POLYGON((80.086 14.070396, 80.0875 14.070396, 80.0875 14.071396, 80.086 14.071396, 80.086 14.070396))",8b3a3a5d-2f30-4d03-a64a-a188db967f01,Pending,783,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
62c138c7-992b-4526-b966-dadd15be73c5,138/10A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.010057,14.061412","POLYGON((80.009307 14.060912, 80.010807 14.060912, 80.010807 14.061912, 80.009307 14.061912, 80.009307 14.060912))",b291c4af-f775-4829-87fd-3c61bd4fe86f,Approved,1190,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7e1adb02-206d-49f0-8027-4182c68dfaa0,288/4A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.061518,14.036728","POLYGON((80.060768 14.036228, 80.062268 14.036228, 80.062268 14.037228, 80.060768 14.037228, 80.060768 14.036228))",f5d40b86-571d-4e84-a6da-60e1f5ad0e28,Pending,534,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c8c747b5-8329-40a7-93f4-0e762b9a1e17,274/10A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.02942,14.014083","POLYGON((80.02867 14.013583, 80.03017 14.013583, 80.03017 14.014583, 80.02867 14.014583, 80.02867 14.013583))",297aa1a3-4204-4891-a1c8-54071b7f01c1,Unauthorized,949,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6585a217-6855-4579-b639-38c57669c06d,8/9A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.015931,14.060693","POLYGON((80.015181 14.060193, 80.016681 14.060193, 80.016681 14.061193, 80.015181 14.061193, 80.015181 14.060193))",16abf730-1ed0-489b-9140-40277c7c7758,Unauthorized,1007,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9c22d5ce-dee6-4f48-88ec-97b0ab7045fc,290/2A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.055803,14.052004","POLYGON((80.055053 14.051504, 80.056553 14.051504, 80.056553 14.052504, 80.055053 14.052504, 80.055053 14.051504))",a424201d-549a-4519-b94b-b3771240c382,Unauthorized,1113,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0d99cc2e-3f34-40fa-a91a-3dc18434c127,16/6A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.078159,14.007265","POLYGON((80.077409 14.006765, 80.078909 14.006765, 80.078909 14.007765, 80.077409 14.007765, 80.077409 14.006765))",e22479cf-86de-4f4a-889b-c89266421989,Unauthorized,998,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8a8992f0-9b6a-45b7-8045-cda94c82b31c,40/10A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.018061,14.045353","POLYGON((80.017311 14.044853, 80.018811 14.044853, 80.018811 14.045853, 80.017311 14.045853, 80.017311 14.044853))",d66876b2-b2ad-4ee5-b05f-16df4480d538,Pending,167,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ebc8c969-e4b0-43d7-b02a-96e92cdb64e5,12/2A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.069321,14.023675","POLYGON((80.068571 14.023175, 80.070071 14.023175, 80.070071 14.024175, 80.068571 14.024175, 80.068571 14.023175))",ee7ab4f2-d043-4f65-b7ff-35707acfa011,Pending,854,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c73db5e6-4a3f-45ea-adc7-a58aa3b7805a,268/10A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.045455,14.096339","POLYGON((80.044705 14.095839, 80.046205 14.095839, 80.046205 14.096839, 80.044705 14.096839, 80.044705 14.095839))",5133677b-9457-465a-8e60-b881a3601864,Approved,898,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5b057b59-b6c2-4fa3-9cf0-de35600dc8b9,284/1A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.001469,14.097778","POLYGON((80.000719 14.097278, 80.002219 14.097278, 80.002219 14.098278, 80.000719 14.098278, 80.000719 14.097278))",c1b4c186-ddf8-448d-9fe7-bfc2a374f186,Unauthorized,874,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6ed07070-f7a0-4d48-b12e-d21ebf91ffd4,237/6A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.093452,14.094075","POLYGON((80.092702 14.093575, 80.094202 14.093575, 80.094202 14.094575, 80.092702 14.094575, 80.092702 14.093575))",8f082c30-f3a9-4629-9b45-1b3c9ab6e1e2,Unauthorized,763,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a7a847ff-4a60-4d16-8dea-fd49e3521ad3,250/8A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.097152,14.011778","POLYGON((80.096402 14.011278, 80.097902 14.011278, 80.097902 14.012278, 80.096402 14.012278, 80.096402 14.011278))",b242e079-1448-41ad-8ac5-644780416da5,Unauthorized,304,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e68dffbc-1dcf-43d7-a2fb-0db1d5d85622,152/7A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.067096,14.013797","POLYGON((80.066346 14.013297, 80.067846 14.013297, 80.067846 14.014297, 80.066346 14.014297, 80.066346 14.013297))",a744ac26-0c54-48e3-9367-56bc73fcefce,Approved,272,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
197bd636-91b2-4da9-9994-2ce11c141054,283/3A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.009657,14.067297","POLYGON((80.008907 14.066797, 80.010407 14.066797, 80.010407 14.067797, 80.008907 14.067797, 80.008907 14.066797))",88e0c130-64ff-4c53-8ccc-8acd7485d887,Approved,944,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0ed65812-6b0d-4613-a383-947b5c93c8ab,91/3A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.093997,14.043574","POLYGON((80.093247 14.043074, 80.094747 14.043074, 80.094747 14.044074, 80.093247 14.044074, 80.093247 14.043074))",0155ff10-3179-420a-9f3b-d89f60745a10,Unauthorized,1097,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
70a4eaed-9187-4bf5-a1f8-223daf079a1f,231/1A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.033427,14.058763","POLYGON((80.032677 14.058263, 80.034177 14.058263, 80.034177 14.059263, 80.032677 14.059263, 80.032677 14.058263))",1b4ae39d-9e1d-413c-b0fc-f0a9f6342122,Unauthorized,661,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
